BGC ID	REP ID	Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Lab	Method	Toxin Class	Parameter	Result Value (ug/L)	Result Remark
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC002982	NA	8/18/2020 9:15	PPT	11313460	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.13	NA
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC002988	NA	8/18/2020 9:48	TRN	11311300	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.25	NA
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC002992	NA	8/18/2020 10:16	SJRBC	375831121223701	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC002997	NA	8/18/2020 10:40	SJRTURN	375649121202101	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003000	NA	8/18/2020 11:17	14MSJ	375949121251001	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003004	NA	8/18/2020 11:40	14MILE	380232121241801	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003009	NA	8/18/2020 12:17	DSSJ	380217121290301	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	NA
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003010	NA	8/18/2020 12:39	ORSJ	380412121344001	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.07	NA
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003017	NA	8/18/2020 13:05	SJJ	11337190	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003026	NA	8/18/2020 13:55	CONFL	11455508	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003038	NA	8/18/2020 15:28	GRIZ	380631122032201	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003048	NA	8/18/2020 16:35	CONFL	11455508	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC003054	NA	8/18/2020 17:00	DEC	11455478	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	BSA	ELISA	Anatoxins	Total Anatoxins ELISA	0.15	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	BSA	ELISA	Cylindrospermopsins	Total Cylindrospermopsins ELISA	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	BSA	ELISA	Microcystins and Nodularin	Total Microcystins plus Nodularins DM ELISA	0.15	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	BSA	ELISA	Saxitoxins	Total Saxitoxins ELISA	0.02	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Anatoxin-a	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Dihydroanatoxin-a	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Anatoxins	Homoanatoxin-a	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-deoxy-Cylindrospermopsin	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	7-epi-Cylindrospermopsin	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Cylindrospermopsins	Cylindrospermopsin	0.05	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HilR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin HtyR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LA	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LF	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LR [Dha7]	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LW	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin LY	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin RR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin WR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Microcystins	Microcystin YR	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Nodularin	Nodularin R	0.01	<
BGC004410	NA	8/18/2021 8:00	LIB	11455315	Lumigen	LCMSMS	Saxitoxins	Saxitoxin	1	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Anabaenopeptins	Anabaenopeptins (A plus B plus D plus G)	0.1	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Anatoxins	Anatoxin-a plus Dihydroanatoxin-a plus Homoanatoxin-a	0.09	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Cylindrospermopsins	Cylindrospermopsin plus 7-deoxy-Cylindrospermopsin plus 7-epi-Cylindrospermopsin	0.1	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin HtyR [D-Asp3]	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LF	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LR	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Asp3]	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LR [D-Leu1]	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LW	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin LY	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin RR	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	"Microcystin RR [D-Asp3, E-Dhb7]"	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Microcystins	Microcystin WR	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Nodularin	Nodularin R	0.05	<
BGC004411	REP0000511	8/18/2021 9:00	TOL	11455485	Zimba	LCMSMS	Saxitoxins	Saxitoxin plus Neosaxitoxin plus Decarbamoylsaxitoxin	0.1	<
BGC006845	REP0000511	8/18/2021 9:01	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin A	0.01	<
BGC006845	REP0000511	8/18/2021 9:01	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin B	5.59	NA
BGC006845	REP0000511	8/18/2021 9:01	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Anabaenopeptin F	21	NA
BGC006845	REP0000511	8/18/2021 9:01	TOL	11455485	Lumigen	LCMSMS	Anabaenopeptins	Oscillamide Y	4.66	NA
